comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
28050,1343969,JSK v MICT,JSK,MICT,MICT,2,9,5,4,"Shepherd to Linde, FOUR",True,False,False,481875,George Linde,4,3,677077,Romario Shepherd,1.5,0,13,0,1070665,Dewald Brevis,2,4,550251.0,Kyle Simmonds,2.0,0.0,11.0,2.0,,,,,,,False,"Fraction short on middle stump, gets into a good position, swivels through the hips and swats it over square leg for a beautiful boundary",,"<p>Matchendran: ""Mathematically, is there any chance for JSK to top the group ?What are the chances for that ?""</p>"
28060,1343969,JSK v MICT,JSK,MICT,MICT,2,9,6,0,"Shepherd to Linde, no run",False,False,False,481875,George Linde,4,4,677077,Romario Shepherd,2.0,0,13,0,1070665,Dewald Brevis,2,4,550251.0,Kyle Simmonds,2.0,0.0,11.0,2.0,,,,,,,False,"Slightly shorter around the line off, he hammers this to point and was almost gone for all money, risky single, shy at the stumps",,"<p>Yugeesha: ""Man the difference! JSK lost three wickets in 04 overs but made 80-odd in 08 overs by going hard. On the Other hand, MICT lost one wicket in the powerplay, and just played without any intent or idea (the theme of the tournament for them) and now find themselves irrelevant at 49 for 03. INTENT! INTENT! INTENT!""</p>"
29010,1343969,JSK v MICT,JSK,MICT,MICT,2,10,1,1,"Coetzee to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,3,5,596010,Gerald Coetzee,1.1,0,15,0,481875,George Linde,4,4,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,,,,,,,False,"Length ball, drifting towards leg stump, he closes the face of the bat and fends it away to short midwicket region",,
29020,1343969,JSK v MICT,JSK,MICT,MICT,2,10,2,0,"Coetzee to Linde, no run",False,False,False,481875,George Linde,4,5,596010,Gerald Coetzee,1.2,0,15,0,1070665,Dewald Brevis,3,5,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,,,,,,,False,"Length ball, whooshes away outside off, he slaps it on the up and short cover makes a brilliant save",,
29030,1343969,JSK v MICT,JSK,MICT,MICT,2,10,3,0,"Coetzee to Linde, no run",False,False,False,481875,George Linde,4,6,596010,Gerald Coetzee,1.3,0,15,0,1070665,Dewald Brevis,3,5,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,,,,,,,False,"Short of a length, pace off the ball, he was backing away to hit it over the covers, ends up scuffing a drive back to Coetzee",,
29040,1343969,JSK v MICT,JSK,MICT,MICT,2,10,4,0,"Coetzee to Linde, OUT",False,False,False,481875,George Linde,4,7,596010,Gerald Coetzee,1.4,0,15,1,1070665,Dewald Brevis,3,5,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,481875.0,George Linde,Gerald Coetzee,4.0,7.0,GF Linde  b Coetzee 4 (11m 7b 1x4 0x6) SR: 57.14,False,"<strong>Knocked him over!</strong> On a length, nips back, it kept low and it goes through the gate as Coetzee roars in celebration. He's bowling with steam in his eyes and showing a lot of discipline",,
29050,1343969,JSK v MICT,JSK,MICT,MICT,2,10,5,0,"Coetzee to David, no run",False,False,False,892749,Tim David,0,1,596010,Gerald Coetzee,1.5,0,15,1,1070665,Dewald Brevis,3,5,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,,,,,,,False,"Spears it on a full length, jags back into middle and leg, he swipes it down through the line as mid-on runs across and stops the ball",,
29060,1343969,JSK v MICT,JSK,MICT,MICT,2,10,6,0,"Coetzee to David, no run",False,False,False,892749,Tim David,0,2,596010,Gerald Coetzee,2.0,0,15,1,1070665,Dewald Brevis,3,5,677077.0,Romario Shepherd,2.0,0.0,13.0,0.0,,,,,,,False,"Doesn't get off the mark as he keeps it tight around off stump line, not easy to get going straightaway",,
210010,1343969,JSK v MICT,JSK,MICT,MICT,2,11,1,1,"Shepherd to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,4,6,677077,Romario Shepherd,2.1,0,14,0,892749,Tim David,0,2,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,"Shorter and a hint of wobble outside off, hacked away off the bacfkoot towards deep cover",,
210020,1343969,JSK v MICT,JSK,MICT,MICT,2,11,2,6,"Shepherd to David, SIX",True,False,False,892749,Tim David,6,3,677077,Romario Shepherd,2.2,0,20,0,1070665,Dewald Brevis,4,6,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,<strong>Butchered over deep midwicket!</strong> Brutal treatment for Shepherd as he smacks this right out of the meat of the bat and it goes sailing into the crowd,,
210040,1343969,JSK v MICT,JSK,MICT,MICT,2,11,3,6,"Shepherd to David, SIX",True,False,False,892749,Tim David,12,4,677077,Romario Shepherd,2.3,0,27,0,1070665,Dewald Brevis,4,6,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,"<strong>Clatters a six over extra cover! </strong> Extends his arms, keeps a solid base and trasnfers the power well into the shot, off the sweet spot",,
210030,1343969,JSK v MICT,JSK,MICT,MICT,2,11,3,1,"Shepherd to David, 1 wide",False,True,False,892749,Tim David,6,3,677077,Romario Shepherd,2.2,0,21,0,1070665,Dewald Brevis,4,6,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,Dishes out a wide,,
210050,1343969,JSK v MICT,JSK,MICT,MICT,2,11,4,1,"Shepherd to David, 1 run",False,False,False,892749,Tim David,13,5,677077,Romario Shepherd,2.4,0,28,0,1070665,Dewald Brevis,4,6,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,Carves it away through cover for a run on this occasion,,
210060,1343969,JSK v MICT,JSK,MICT,MICT,2,11,5,1,"Shepherd to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,5,7,677077,Romario Shepherd,2.5,0,29,0,892749,Tim David,13,5,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,"Good length, zipping away outside off, he stretches out and dabs it away towards backward point region",,
210070,1343969,JSK v MICT,JSK,MICT,MICT,2,11,6,0,"Shepherd to David, no run",False,False,False,892749,Tim David,13,6,677077,Romario Shepherd,3.0,0,29,0,1070665,Dewald Brevis,5,7,596010.0,Gerald Coetzee,2.0,0.0,15.0,1.0,,,,,,,False,"He is deceived by the slowness of the ball as he is through the shot too early, goes trickling to the keeper",,"<p>Suresh: ""MICT should play all reseve playesa in remaining games and either Devid or Rabada should lead the team.""</p>"
211010,1343969,JSK v MICT,JSK,MICT,MICT,2,12,1,6,"Simmonds to Brevis, SIX",True,False,False,1070665,Dewald Brevis,11,8,550251,Kyle Simmonds,2.1,0,17,2,892749,Tim David,13,6,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,,,,,,,False,"<strong>Smokes it!</strong> All the way for six to cause delirium in the stands, swung hard and it goes over midwicket for a massive six",,"<p>Bazballfan: ""Difference is culture and leadership. No matter how many star studded players you have, coming as a team and pull up and play happily.""</p>"
211020,1343969,JSK v MICT,JSK,MICT,MICT,2,12,2,1,"Simmonds to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,12,9,550251,Kyle Simmonds,2.2,0,18,2,892749,Tim David,13,6,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,,,,,,,False,"Couldn't get underneath that, belts it away towards the off side",,
211030,1343969,JSK v MICT,JSK,MICT,MICT,2,12,3,4,"Simmonds to David, FOUR",True,False,False,892749,Tim David,17,7,550251,Kyle Simmonds,2.3,0,22,2,1070665,Dewald Brevis,12,9,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,,,,,,,False,"Tossed up, dragged shorter and following the batter who was moving away from leg stump, he times it impecabbly and find the gap between point and cover, top shot",,
211040,1343969,JSK v MICT,JSK,MICT,MICT,2,12,4,0,"Simmonds to David, OUT",False,False,False,892749,Tim David,17,8,550251,Kyle Simmonds,2.4,0,22,3,1070665,Dewald Brevis,12,9,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,892749.0,Tim David,Kyle Simmonds,17.0,8.0,TH David c Hendricks b Simmonds 17 (10m 8b 1x4 2x6) SR: 212.50,False,"<strong>Snaffled by Hendricks! </strong> Goes full on off stump and he doesn't need second invitation, goes for the aerial route, gets the height but not the distance on this occasion, brilliant catch as easy you like but this was the last hope for MICT",,
211050,1343969,JSK v MICT,JSK,MICT,MICT,2,12,5,0,"Simmonds to Potgieter, no run",False,False,False,596442,Delano Potgieter,0,1,550251,Kyle Simmonds,2.5,0,22,3,1070665,Dewald Brevis,12,9,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,,,,,,,False,"Tossed up, length ball, zagged away outside off, he defends it back to the bowler off the front foot",,
211060,1343969,JSK v MICT,JSK,MICT,MICT,2,12,6,1,"Simmonds to Potgieter, 1 run",False,False,False,596442,Delano Potgieter,1,2,550251,Kyle Simmonds,3.0,0,23,3,1070665,Dewald Brevis,12,9,677077.0,Romario Shepherd,3.0,0.0,29.0,0.0,,,,,,,False,"Round arm delivery fired on a full length, shaping away outside off, he plays with the angle and hacks it away past backward point",,
212010,1343969,JSK v MICT,JSK,MICT,MICT,2,13,1,1,"Theekshana to Potgieter, 1 run",False,False,False,596442,Delano Potgieter,2,3,1138316,Maheesh Theekshana,2.1,0,8,1,1070665,Dewald Brevis,12,9,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,,,,,,,False,"Loopy delivery, fuller, turning away from outside off, drilled down to long-off's left",,
212020,1343969,JSK v MICT,JSK,MICT,MICT,2,13,2,0,"Theekshana to Brevis, no run",False,False,False,1070665,Dewald Brevis,12,10,1138316,Maheesh Theekshana,2.2,0,8,1,596442,Delano Potgieter,2,3,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,,,,,,,False,"Delivery zooming in on a length just outside off, cut away off the back but can't pierce the field on the off side",,
212030,1343969,JSK v MICT,JSK,MICT,MICT,2,13,3,1,"Theekshana to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,13,11,1138316,Maheesh Theekshana,2.3,0,9,1,596442,Delano Potgieter,2,3,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,,,,,,,False,"Shorter and wide of off, makes room and chop it away on top of the bounce, steals a run",,
212040,1343969,JSK v MICT,JSK,MICT,MICT,2,13,4,0,"Theekshana to Potgieter, OUT",False,False,False,596442,Delano Potgieter,2,4,1138316,Maheesh Theekshana,2.4,0,9,2,1070665,Dewald Brevis,13,11,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,596442.0,Delano Potgieter,Maheesh Theekshana,2.0,4.0,D Potgieter c du Plessis b Theekshana 2 (6m 4b 0x4 0x6) SR: 50.00,False,"Straight down du Plessis throat at long-off as Maheesh continues what he does best, not giving room to free arms, sticking to his tight lines, mixing it up nicely as MICT stare into the abyss and are capitulating under pressure",,
212050,1343969,JSK v MICT,JSK,MICT,MICT,2,13,5,1,"Theekshana to Curran, 1 run",False,False,False,662973,Sam Curran,1,1,1138316,Maheesh Theekshana,2.5,0,10,2,1070665,Dewald Brevis,13,11,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,,,,,,,False,"Floated up on to the toes, he punches it down the ground between long-on and long off",,
212060,1343969,JSK v MICT,JSK,MICT,MICT,2,13,6,1,"Theekshana to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,14,12,1138316,Maheesh Theekshana,3.0,0,11,2,662973,Sam Curran,1,1,550251.0,Kyle Simmonds,3.0,0.0,23.0,3.0,,,,,,,False,"Shorter and a hint of turn outside off, he hangs back and pats it on the rise to cover",,
213010,1343969,JSK v MICT,JSK,MICT,MICT,2,14,1,1,"Ferreira to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,15,13,698315,Donovan Ferreira,0.1,0,1,0,662973,Sam Curran,1,1,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,,,,,,,False,"Round the wicket, lobbed up on a shoter length, angling into the right hander, he goes for the pull, finds fielder at deep midwicket",,
213020,1343969,JSK v MICT,JSK,MICT,MICT,2,14,2,0,"Ferreira to Curran, no run",False,False,False,662973,Sam Curran,1,2,698315,Donovan Ferreira,0.2,0,1,0,1070665,Dewald Brevis,15,13,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,,,,,,,False,"Tossed up, fuller, targeting the pads, he shapes up for the slog sweep, ends up wearing it on the pads",,
213030,1343969,JSK v MICT,JSK,MICT,MICT,2,14,3,0,"Ferreira to Curran, no run",False,False,False,662973,Sam Curran,1,3,698315,Donovan Ferreira,0.3,0,1,0,1070665,Dewald Brevis,15,13,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,,,,,,,False,"Makes room to cut, finds fielder at cover, couldn't find the elevation he was looking for",,
213040,1343969,JSK v MICT,JSK,MICT,MICT,2,14,4,1,"Ferreira to Curran, 1 run",False,False,False,662973,Sam Curran,2,4,698315,Donovan Ferreira,0.4,0,2,0,1070665,Dewald Brevis,15,13,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,,,,,,,False,Flicked away towards midwicket and they scurry through a run,,
213050,1343969,JSK v MICT,JSK,MICT,MICT,2,14,5,1,"Ferreira to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,16,14,698315,Donovan Ferreira,0.5,0,3,0,662973,Sam Curran,2,4,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,,,,,,,False,"Fuller on the stumps, drilled down the ground, not entirely coming off the middle of the bat, long-on runs across and cuts it off",,
213060,1343969,JSK v MICT,JSK,MICT,MICT,2,14,6,0,"Ferreira to Curran, OUT",False,False,False,662973,Sam Curran,2,5,698315,Donovan Ferreira,1.0,0,3,1,1070665,Dewald Brevis,16,14,1138316.0,Maheesh Theekshana,3.0,0.0,11.0,2.0,662973.0,Sam Curran,Donovan Ferreira,2.0,5.0,SM Curran c Coetzee b Ferreira 2 (5m 5b 0x4 0x6) SR: 40.00,False,"<strong>Another breakthrough! </strong>Shorter, quicker on off stump, he rocks back and tries to hoist it over midwicket but it doesn't go over the ropes, another stunning grab from Coetzee as Curran departs for two",,
214010,1343969,JSK v MICT,JSK,MICT,MICT,2,15,1,1,"Theekshana to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,17,15,1138316,Maheesh Theekshana,3.1,0,12,2,793463,Rashid Khan,0,0,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Tossed up, fuller, drifting towards middle and leg, he goes down on one knee for slog sweep, couldn't get underneath it",,
214020,1343969,JSK v MICT,JSK,MICT,MICT,2,15,2,4,"Theekshana to Rashid Khan, 4 byes",False,False,False,793463,Rashid Khan,0,1,1138316,Maheesh Theekshana,3.2,0,12,2,1070665,Dewald Brevis,17,15,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Not far away from hitting the stumps, zips it in quicker on off stump line, it looked like it hit the stumps but the bail didn't come off, keeper misses it, replay shows it did clip the stumps, a lovely carrom ball, third umpire is checking if it touched the bat, no deflection as it goes past the blade",,
214030,1343969,JSK v MICT,JSK,MICT,MICT,2,15,3,1,"Theekshana to Rashid Khan, 1 run",False,False,False,793463,Rashid Khan,1,2,1138316,Maheesh Theekshana,3.3,0,13,2,1070665,Dewald Brevis,17,15,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Tossed up, fired onto the stumps, goes for the sweep, can't beat the infield",,
214040,1343969,JSK v MICT,JSK,MICT,MICT,2,15,4,0,"Theekshana to Brevis, no run",False,False,False,1070665,Dewald Brevis,17,16,1138316,Maheesh Theekshana,3.4,0,13,2,793463,Rashid Khan,1,2,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Tossed up, wicket to wicket stuff, thumps it down the ground, hits it so straight that it hits the stumps at the non-striker's end",,
214060,1343969,JSK v MICT,JSK,MICT,MICT,2,15,5,0,"Theekshana to Brevis, no run",False,False,False,1070665,Dewald Brevis,17,17,1138316,Maheesh Theekshana,3.5,0,14,2,793463,Rashid Khan,1,2,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Slings in it at a shorter length, sharply spun outside off, skidding as well and he can't put bat on it, dot",,
214050,1343969,JSK v MICT,JSK,MICT,MICT,2,15,5,1,"Theekshana to Brevis, 1 wide",False,True,False,1070665,Dewald Brevis,17,16,1138316,Maheesh Theekshana,3.4,0,14,2,793463,Rashid Khan,1,2,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Lobbed up, shorter and spinning away outside off, wide",,
214070,1343969,JSK v MICT,JSK,MICT,MICT,2,15,6,2,"Theekshana to Brevis, 2 runs",False,False,False,1070665,Dewald Brevis,19,18,1138316,Maheesh Theekshana,4.0,0,16,2,793463,Rashid Khan,1,2,698315.0,Donovan Ferreira,1.0,0.0,3.0,1.0,,,,,,,False,"Length, wide of off, goes back and pushes it to cover inside the circle",,
215010,1343969,JSK v MICT,JSK,MICT,MICT,2,16,1,2,"Coetzee to Rashid Khan, 2 runs",False,False,False,793463,Rashid Khan,3,3,596010,Gerald Coetzee,2.1,0,17,1,1070665,Dewald Brevis,19,18,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,"Back of the hand slow ball half-tracker on fourth stump line, he backs away and gets the toe-end of the bat, long-off cuts it off",,
215020,1343969,JSK v MICT,JSK,MICT,MICT,2,16,2,1,"Coetzee to Rashid Khan, 1 run",False,False,False,793463,Rashid Khan,4,4,596010,Gerald Coetzee,2.2,0,18,1,1070665,Dewald Brevis,19,18,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,Leans away from the back of a length ball angled into off stump and chops it on top of the bounce to third man,,
215030,1343969,JSK v MICT,JSK,MICT,MICT,2,16,3,0,"Coetzee to Brevis, no run",False,False,False,1070665,Dewald Brevis,19,19,596010,Gerald Coetzee,2.3,0,18,1,793463,Rashid Khan,4,4,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,"Short of a length teasing delivery in the channel, no pace to work with and he fails to connect while going for the pull across the line",,
215040,1343969,JSK v MICT,JSK,MICT,MICT,2,16,4,1,"Coetzee to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,20,20,596010,Gerald Coetzee,2.4,0,19,1,793463,Rashid Khan,4,4,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,"Slower again on a shorter length, angling into leg stump while following the batter, opens the face and squirts it to short cover, the chips are down",,
215060,1343969,JSK v MICT,JSK,MICT,MICT,2,16,5,0,"Coetzee to Rashid Khan, OUT",False,False,False,793463,Rashid Khan,4,5,596010,Gerald Coetzee,2.5,0,20,2,1070665,Dewald Brevis,20,20,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,793463.0,Rashid Khan,Gerald Coetzee,4.0,5.0,Rashid Khan c sub (JN Malan) b Coetzee 4 (11m 5b 0x4 0x6) SR: 80.00,False,"A low full toss around off, he looks to thrash it over cover, skips down the track but doesn't get the required power and timing behind it, Malan takes a regulation catch at cover, they are checking upstairs if it was a no ball",,
215050,1343969,JSK v MICT,JSK,MICT,MICT,2,16,5,1,"Coetzee to Rashid Khan, 1 wide",False,True,False,793463,Rashid Khan,4,4,596010,Gerald Coetzee,2.4,0,20,1,1070665,Dewald Brevis,20,20,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,"Dances down the track and throws the kitchen sink at it, totally lost control, dug in short and very wide of off, he got away with it",,
215070,1343969,JSK v MICT,JSK,MICT,MICT,2,16,6,1,"Coetzee to Archer, 1 run",False,False,False,669855,Jofra Archer,1,1,596010,Gerald Coetzee,3.0,0,21,2,1070665,Dewald Brevis,20,20,1138316.0,Maheesh Theekshana,4.0,0.0,16.0,2.0,,,,,,,False,"Attempted yorker on off, he gives himself room and works it infront of square leg",,
216010,1343969,JSK v MICT,JSK,MICT,MICT,2,17,1,1,"Williams to Archer, 1 run",False,False,False,669855,Jofra Archer,2,2,379887,Lizaad Williams,2.1,0,10,0,1070665,Dewald Brevis,20,20,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,,,,,,,False,"Fuller outside off, hangs back and slashes hard at it, finds deep backward point",,
216020,1343969,JSK v MICT,JSK,MICT,MICT,2,17,2,1,"Williams to Brevis, 1 run",False,False,False,1070665,Dewald Brevis,21,21,379887,Lizaad Williams,2.2,0,11,0,669855,Jofra Archer,2,2,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,,,,,,,False,"That's some shot, gets down low to it, falls but still kept eyes on the ball and carves it away through the gap between point and cover for a run",,
216030,1343969,JSK v MICT,JSK,MICT,MICT,2,17,3,0,"Williams to Archer, OUT",False,False,False,669855,Jofra Archer,2,3,379887,Lizaad Williams,2.3,0,11,1,1070665,Dewald Brevis,21,21,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,669855.0,Jofra Archer,Lizaad Williams,2.0,3.0,JC Archer c &dagger;Wade b Williams 2 (5m 3b 0x4 0x6) SR: 66.66,False,"<strong>Edged and taken!</strong>  Just a fraction short and plugging away outside off, he feet were footed to the crease, slashed hard at it and a thickish edge flew quickly to Wade",,
216040,1343969,JSK v MICT,JSK,MICT,MICT,2,17,4,0,"Williams to Rabada, no run",False,False,False,550215,Kagiso Rabada,0,1,379887,Lizaad Williams,2.4,0,11,1,1070665,Dewald Brevis,21,21,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,,,,,,,False,"Pulls his length back, slower and outside off, lets it go for the keeper to collect",,
216050,1343969,JSK v MICT,JSK,MICT,MICT,2,17,5,0,"Williams to Rabada, no run",False,False,False,550215,Kagiso Rabada,0,2,379887,Lizaad Williams,2.5,0,11,1,1070665,Dewald Brevis,21,21,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,,,,,,,False,"Dug in short on the body, he ducks underneath it",,
216060,1343969,JSK v MICT,JSK,MICT,MICT,2,17,6,0,"Williams to Rabada, no run",False,False,False,550215,Kagiso Rabada,0,3,379887,Lizaad Williams,3.0,0,11,1,1070665,Dewald Brevis,21,21,596010.0,Gerald Coetzee,3.0,0.0,21.0,2.0,,,,,,,False,"Bends his back and gets the ball to rise steeply off the deck, too good for the batter",,
217010,1343969,JSK v MICT,JSK,MICT,MICT,2,18,1,0,"Coetzee to Brevis, no run",False,False,False,1070665,Dewald Brevis,21,22,596010,Gerald Coetzee,3.1,0,21,2,550215,Kagiso Rabada,0,3,379887.0,Lizaad Williams,3.0,0.0,11.0,1.0,,,,,,,False,"Shorter length, angled into the body, in his arc and he swings hard but didn't get all of it, lands short of deep midwicket",,
217020,1343969,JSK v MICT,JSK,MICT,MICT,2,18,2,6,"Coetzee to Brevis, SIX",True,False,False,1070665,Dewald Brevis,27,23,596010,Gerald Coetzee,3.2,0,27,2,550215,Kagiso Rabada,0,3,379887.0,Lizaad Williams,3.0,0.0,11.0,1.0,,,,,,,False,"<strong>Deposited over midwicket!</strong> That was smoked with full force and it goes several rows back of midwicket, it was in the slot and he timed it to perfection, frame this shot",,
217030,1343969,JSK v MICT,JSK,MICT,MICT,2,18,3,0,"Coetzee to Brevis, no run",False,False,False,1070665,Dewald Brevis,27,24,596010,Gerald Coetzee,3.3,0,27,2,550215,Kagiso Rabada,0,3,379887.0,Lizaad Williams,3.0,0.0,11.0,1.0,,,,,,,False,"Takes the pace off the ball, length on middle and off, he prods it down to extra cover and denies the single",,
217040,1343969,JSK v MICT,JSK,MICT,MICT,2,18,4,0,"Coetzee to Brevis, no run",False,False,False,1070665,Dewald Brevis,27,25,596010,Gerald Coetzee,3.4,0,27,2,550215,Kagiso Rabada,0,3,379887.0,Lizaad Williams,3.0,0.0,11.0,1.0,,,,,,,False,"Length ball, outside off, slapped on the rise towards the off side",,
217050,1343969,JSK v MICT,JSK,MICT,MICT,2,18,5,0,"Coetzee to Brevis, OUT",False,False,False,1070665,Dewald Brevis,27,26,596010,Gerald Coetzee,3.5,0,27,3,550215,Kagiso Rabada,0,3,379887.0,Lizaad Williams,3.0,0.0,11.0,1.0,1070665.0,Dewald Brevis,Gerald Coetzee,27.0,26.0,D Brevis  b Coetzee 27 (53m 26b 0x4 2x6) SR: 103.84,False,"<strong>Sounds the death rattle!</strong> Slower one on a hard length, jags back and pings the leg stump as he plays all over it. Joburg Super Kings register an emphatic win over MI Cape Town, winning by 76 runs!",,"<p>Faf du Plessis: I was thinking how do you play that ball, the arm-ball and half-tracker that should have been dispatched for four. Probably hit a patch and spun, the only ball that did that in the whole game. The powerplay is important, you could see the way that Wade played, the intensity, the way he played those laps, good options for him. du Plooy is having a great time, such maturity for such a young guy. It is not an old-school Jo'Burg wicket. It would have been great to have had a home semifinal but we are switching venues. A bowler's graveyard there so we have to change our plans and come back.</p><p>Leus du Plooy, Player of the Match: It was tough to time it the whole innings. Luckily we had a chance to play on it yesterday and we got to a good total. I asked him if it was outside off and I'm sure he (Wade) will get me a beer later. It is a fantastic tournament to be a part of, a fantastic environment to be a part of with a captain like Faf and a coach like Fleming who has won so many IPL titles. I'm gonna keep improving and learning.</p><p>Rashid Khan: The way we started with the ball we were under control but in the middle, we did not execute our plans. We gave runs and those runs cost us. It was not a wicket of 190. Something to learn and next time is going to be much better. Overall if you look into this competition, we did not take the game deep and with the batting we haven't scored enough. In the last 10 games, we have scored just two-three fifties. 120 is a lot of balls to play and that's something to look into. When it was time for us to score runs, we lost wickets. I absolutely loved it, every stadium is packed and how successful this competition is. I feel after IPL this is gonna be a massive competition and the second-best league.</p><p>Joburg Super Kings register a clinical win over MI Cape Town and they barely put a foot wrong tonight putting up an above-par 189 on the board thanks to Leus du Plooy's onslaught - which was one for the memory vault - as he hit 11 fours and one maximum, striking at 168.75 for his blistering 81-run-knock. Thereon, Matthew Wade's counter-attacking, brave, nimble-footed 40 off 18 balls coupled with handy contributions from the lower order got them to a competitive total. </p><p>Even though George Linde got Faf du Plessis out on the very first delivery, JSK didn't stray from their plans and kept going hard at MICT bowlers. Reeza Hendricks departed early in the piece as well but the run-rate didn't drop. In reply, MI Cape Town batters got starts but couldn't convert them into substantial scores as the bowling from JSK remained spot on with rare looseners. The spinners - Maheesh Theekshana and Kyle Simmons - spun a web around the batters, not allowing them to tee off and picked up wickets whenever batters were getting some semblance of control. As a result of well-knit bowling performance, JSK were always in the driver's seat and the game never seemed slipping away from them. </p><p>And that conludes live coverage of this game. Until next time, it's goodbye from me (Rvel Zahid) and Ranjith.</p>"
