season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
2023,1343970,PC v PR,PC,PR,PR,"SuperSport Park, Centurion",Centurion,South Africa,1,BC Fortuin,Bjorn Fortuin,4.0,0,33,0,8.25,8,5,0,2,0,False
2023,1343970,PC v PR,PC,PR,PR,"SuperSport Park, Centurion",Centurion,South Africa,1,Codi Yusuf,Codi Yusuf,4.0,0,45,1,11.25,4,3,2,2,0,False
2023,1343970,PC v PR,PC,PR,PR,"SuperSport Park, Centurion",Centurion,South Africa,1,L Ngidi,Lungi Ngidi,4.0,0,39,2,9.75,9,4,2,2,0,False
2023,1343970,PC v PR,PC,PR,PR,"SuperSport Park, Centurion",Centurion,South Africa,1,E Jones,Evan Jones,4.0,0,57,0,14.25,3,5,3,1,1,False
2023,1343970,PC v PR,PC,PR,PR,"SuperSport Park, Centurion",Centurion,South Africa,1,AL Phehlukwayo,Andile Phehlukwayo,4.0,0,43,1,10.75,3,1,3,2,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,E Bosch,Eathan Bosch,4.0,0,31,1,7.75,13,3,2,0,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,S Muthusamy,Senuran Muthusamy,2.0,0,23,0,11.5,1,2,1,1,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,A Nortje,Anrich Nortje,4.0,0,14,1,3.5,12,0,0,0,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,M Pretorius,Migael Pretorius,3.0,0,21,2,7.0,7,1,1,0,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,AU Rashid,Adil Rashid,3.0,0,18,2,6.0,8,2,0,0,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,CA Ingram,Colin Ingram,2.0,0,21,0,10.5,6,1,2,1,0,False
2023,1343970,PC v PR,PC,PR,PC,"SuperSport Park, Centurion",Centurion,South Africa,2,JDS Neesham,James Neesham,2.0,0,28,3,14.0,4,3,2,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,GF Linde,George Linde,2.0,0,16,1,8.0,7,2,1,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,SM Curran,Sam Curran,3.0,1,26,2,8.66,12,5,1,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,JC Archer,Jofra Archer,4.0,0,35,2,8.75,12,2,3,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,K Rabada,Kagiso Rabada,3.0,0,27,0,9.0,7,5,0,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,Rashid Khan,Rashid Khan,4.0,0,42,0,10.5,5,4,0,2,0,True
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,TH David,Tim David,2.0,0,14,0,7.0,4,2,0,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,MICT,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,D Brevis,Dewald Brevis,2.0,0,18,1,9.0,5,0,2,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,KI Simmonds,Kyle Simmonds,3.0,0,23,3,7.66,6,2,1,0,0,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,LB Williams,Lizaad Williams,3.0,0,11,1,3.66,11,0,0,1,1,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,M Theekshana,Maheesh Theekshana,4.0,0,16,2,4.0,10,0,0,1,0,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,G Coetzee,Gerald Coetzee,3.5,0,27,3,7.04,13,1,2,2,0,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,R Shepherd,Romario Shepherd,3.0,0,29,0,9.66,6,1,2,1,0,False
2023,1343969,JSK v MICT,JSK,MICT,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,D Ferreira,Donovan Ferreira,1.0,0,3,1,3.0,3,0,0,0,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,JB Little,Josh Little,4.0,0,39,1,9.75,11,5,2,0,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,E Bosch,Eathan Bosch,3.0,0,38,0,12.66,3,4,2,0,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,DM Dupavillon,Daryn Dupavillon,3.0,0,40,0,13.33,6,4,3,0,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,M Pretorius,Migael Pretorius,4.0,0,62,2,15.5,5,5,5,1,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,JDS Neesham,James Neesham,4.0,0,41,1,10.25,8,4,2,3,0,False
2023,1343968,PC v DSG,DSG,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,S Muthusamy,Senuran Muthusamy,2.0,0,29,0,14.5,1,4,1,1,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,DJ Willey,David Willey,1.0,0,7,0,7.0,4,0,1,0,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,RJW Topley,Reece Topley,4.0,0,21,1,5.25,15,2,1,1,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,CJ Dala,Junior Dala,4.0,0,33,3,8.25,12,3,2,1,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,D Pretorius,Dwaine Pretorius,2.0,0,20,2,10.0,5,2,1,1,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,PWA Mulder,Wiaan Mulder,2.0,0,17,2,8.5,4,0,1,2,0,False
2023,1343968,PC v DSG,DSG,PC,DSG,"SuperSport Park, Centurion",Centurion,South Africa,2,KMA Paul,Keemo Paul,0.5,0,4,1,4.8,4,1,0,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,JT Smuts,JJ Smuts,4.0,0,30,0,7.5,11,3,1,1,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,M Jansen,Marco Jansen,4.0,0,31,1,7.75,6,2,1,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,JK Fuller,James Fuller,2.0,0,18,0,9.0,4,3,0,1,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,SSB Magala,Sisanda Magala,4.0,0,24,2,6.0,9,1,0,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,RE van der Merwe,Roelof van der Merwe,3.0,0,28,0,9.33,4,1,2,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,BA Carse,Brydon Carse,2.0,0,21,1,10.5,4,3,0,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,SEC,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,AK Markram,Aiden Markram,1.0,0,7,2,7.0,3,1,0,0,0,True
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,N Burger,Nandre Burger,4.0,0,21,0,5.25,14,2,0,1,0,False
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,M Theekshana,Maheesh Theekshana,4.0,0,31,2,7.75,11,2,2,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,G Coetzee,Gerald Coetzee,2.0,1,13,2,6.5,7,1,0,2,0,False
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,R Shepherd,Romario Shepherd,4.0,0,24,2,6.0,12,1,1,2,0,False
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,D Ferreira,Donovan Ferreira,2.0,0,18,0,9.0,1,2,0,0,0,False
2023,1343967,JSK v SEC,JSK,SEC,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,KI Simmonds,Kyle Simmonds,4.0,0,23,3,5.75,7,0,1,0,0,False
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,WD Parnell,Wayne Parnell,2.1,0,3,1,1.38,10,0,0,0,0,True
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,E Bosch,Eathan Bosch,4.0,0,37,2,9.25,8,3,2,1,0,False
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,JB Little,Josh Little,4.0,0,37,1,9.25,9,5,1,0,0,False
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,A Nortje,Anrich Nortje,4.0,0,37,2,9.25,12,2,2,3,1,False
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,JDS Neesham,James Neesham,4.0,0,26,2,6.5,14,1,2,2,0,False
2023,1343966,PC v MICT,MICT,PC,PC,"SuperSport Park, Centurion",Centurion,South Africa,1,S Muthusamy,Senuran Muthusamy,1.3,0,17,0,11.33,1,1,1,1,0,False
2023,1343966,PC v MICT,MICT,PC,MICT,"SuperSport Park, Centurion",Centurion,South Africa,2,SM Curran,Sam Curran,4.0,0,26,3,6.5,13,4,0,0,0,False
2023,1343966,PC v MICT,MICT,PC,MICT,"SuperSport Park, Centurion",Centurion,South Africa,2,K Rabada,Kagiso Rabada,4.0,0,34,1,8.5,11,3,2,0,0,False
2023,1343966,PC v MICT,MICT,PC,MICT,"SuperSport Park, Centurion",Centurion,South Africa,2,D Jansen,Duan Jansen,4.0,0,47,2,11.75,10,5,3,1,0,False
2023,1343966,PC v MICT,MICT,PC,MICT,"SuperSport Park, Centurion",Centurion,South Africa,2,Rashid Khan,Rashid Khan,4.0,0,17,1,4.25,12,0,0,1,0,True
2023,1343966,PC v MICT,MICT,PC,MICT,"SuperSport Park, Centurion",Centurion,South Africa,2,OF Smith,Odean Smith,4.0,0,34,2,8.5,13,3,2,2,1,False
2023,1343965,DSG v SEC,SEC,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,2,DJ Willey,David Willey,2.0,0,15,0,7.5,8,2,1,0,0,False
2023,1343965,DSG v SEC,SEC,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,2,RJW Topley,Reece Topley,2.0,0,20,2,10.0,6,3,1,0,0,False
2023,1343965,DSG v SEC,SEC,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,2,PWA Mulder,Wiaan Mulder,1.0,0,7,1,7.0,2,1,0,0,0,False
2023,1343965,DSG v SEC,SEC,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,2,KMA Paul,Keemo Paul,0.2,0,10,0,30.0,1,2,0,1,1,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,N Burger,Nandre Burger,3.0,0,26,1,8.66,8,1,2,1,0,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,KI Simmonds,Kyle Simmonds,2.0,0,20,0,10.0,6,3,1,0,0,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,G Coetzee,Gerald Coetzee,2.0,0,24,1,12.0,5,2,2,0,0,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,M Theekshana,Maheesh Theekshana,3.0,0,16,0,5.33,11,3,0,0,0,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,R Shepherd,Romario Shepherd,3.0,0,30,1,10.0,7,3,1,1,0,False
2023,1343964,JSK v PR,PR,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,2,D Ferreira,Donovan Ferreira,2.0,0,5,1,2.5,7,0,0,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,DJ Willey,David Willey,3.0,0,26,1,8.66,8,3,1,1,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,RJW Topley,Reece Topley,4.0,0,28,0,7.0,11,3,1,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,D Pretorius,Dwaine Pretorius,4.0,0,38,2,9.5,12,1,3,5,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,PWA Mulder,Wiaan Mulder,3.0,0,31,1,10.33,5,4,1,1,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,SR Harmer,Simon Harmer,3.0,0,21,0,7.0,4,0,1,2,0,False
2023,1343963,DSG v MICT,MICT,DSG,DSG,"Kingsmead, Durban",Durban,South Africa,1,KA Maharaj,Keshav Maharaj,3.0,0,20,1,6.66,10,0,2,2,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,BE Hendricks,Beuran Hendricks,2.0,0,20,0,10.0,6,3,1,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,K Rabada,Kagiso Rabada,4.0,0,22,3,5.5,13,2,1,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,D Jansen,Duan Jansen,3.5,0,28,1,7.3,11,1,2,2,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,OF Smith,Odean Smith,2.0,0,26,0,13.0,2,5,0,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,Rashid Khan,Rashid Khan,4.0,0,24,0,6.0,10,3,0,0,0,True
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,TH David,Tim David,2.0,0,15,1,7.5,1,1,0,0,0,False
2023,1343963,DSG v MICT,MICT,DSG,MICT,"Kingsmead, Durban",Durban,South Africa,2,GF Linde,George Linde,2.0,0,24,0,12.0,4,3,1,1,0,False
2023,1343962,JSK v DSG,DSG,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,N Burger,Nandre Burger,3.0,0,32,0,10.66,5,3,2,0,0,False
2023,1343962,JSK v DSG,DSG,JSK,JSK,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,1,M Theekshana,Maheesh Theekshana,4.0,0,30,3,7.5,13,2,2,0,0,False
